Once Upon a Time,G,R,472,1.6,145,1.7,694,,105,,106,,210,54.30%,347,53.60%,0.7pp
,,,,,,,,,,,,,,,,,
Outmuscle,G,C,6332,2.66,1412,3.35,5892,55.70%,1014,54.00%,1679,59.40%,2640,57.40%,2458,54.70%,2.7pp
,,,,,,,,,,,,,,,,,
Questing Beast,G,M,151,1,130,1,662,,78,,147,,221,65.60%,312,53.20%,12.4pp
,,,,,,,,,,,,,,,,,
Return of the Wildspeaker,G,R,394,1.26,188,1.21,908,53.30%,128,,208,55.30%,330,52.70%,466,53.60%,-0.9pp
,,,,,,,,,,,,,,,,,
Return to Nature,G,C,13684,6.52,1051,9.7,1977,51.70%,306,49.00%,530,51.70%,826,51.20%,987,52.70%,-1.5pp
,,,,,,,,,,,,,,,,,
Rosethorn Acolyte,G,C,11273,4.41,2098,5.69,7143,54.60%,1622,56.70%,2364,57.80%,3846,57.40%,2825,52.60%,4.8pp
,,,,,,,,,,,,,,,,,
Rosethorn Halberd,G,C,14203,7.17,2684,8.77,6233,54.60%,1210,52.60%,1774,51.20%,2923,51.90%,2678,56.80%,-4.9pp
,,,,,,,,,,,,,,,,,
Sporecap Spider,G,C,13937,6.51,1541,8.94,3829,53.30%,679,51.10%,1108,51.40%,1739,51.90%,1661,55.10%,-3.2pp
,,,,,,,,,,,,,,,,,
"Syr Faren, the Hengehammer",G,U,2204,2.47,423,3.03,1769,53.30%,281,55.50%,439,49.90%,703,51.80%,834,55.60%,-3.9pp
,,,,,,,,,,,,,,,,,
Tall as a Beanstalk,G,C,14612,9.39,2780,11.86,2150,49.50%,358,49.20%,602,46.30%,926,47.90%,976,49.20%,-1.2pp
,,,,,,,,,,,,,,,,,
Trail of Crumbs,G,U,2432,2.69,486,3.11,1931,53.80%,367,57.20%,541,55.60%,903,56.40%,863,51.80%,4.6pp
,,,,,,,,,,,,,,,,,
Tuinvale Treefolk,G,C,9821,3.86,1184,5.52,4831,54.50%,738,53.80%,1354,56.40%,2075,55.70%,2303,53.10%,2.6pp
,,,,,,,,,,,,,,,,,
Wicked Wolf,G,R,387,1.29,280,1.28,1319,57.00%,192,,357,59.40%,542,57.20%,574,54.40%,2.8pp
,,,,,,,,,,,,,,,,,
Wildborn Preserver,G,R,369,1.13,250,1.13,1199,56.50%,192,,256,63.30%,433,63.30%,613,52.20%,11.1pp
,,,,,,,,,,,,,,,,,
Wildwood Tracker,G,C,14127,7.23,2850,8.58,6047,55.70%,1609,57.20%,2137,51.00%,3558,53.60%,2279,56.40%,-2.8pp
,,,,,,,,,,,,,,,,,
Wolf's Quarry,G,C,14452,8.91,1968,11.81,992,48.20%,157,,293,53.20%,445,50.60%,460,47.40%,3.2pp
,,,,,,,,,,,,,,,,,
"Yorvo, Lord of Garenbrig",G,R,399,1.32,201,1.25,869,56.50%,121,,193,,311,57.90%,398,55.00%,2.9pp
,,,,,,,,,,,,,,,,,
Dance of the Manse,WU,R,657,1.99,110,1.95,217,,27,,70,,97,,93,,
,,,,,,,,,,,,,,,,,
Doom Foretold,WB,R,470,1.63,101,1.73,172,,26,,39,,65,,83,,
,,,,,,,,,,,,,,,,,
Drown in the Loch,UB,U,3528,3.72,419,4.76,1077,52.30%,182,,393,60.10%,558,57.20%,367,47.40%,9.8pp
,,,,,,,,,,,,,,,,,
Escape to the Wilds,RG,R,315,1,98,1,330,,54,,75,,129,,175,,
,,,,,,,,,,,,,,,,,
Faeburrow Elder,WG,R,497,1.65,100,1.4,252,,31,,58,,88,,127,,
,,,,,,,,,,,,,,,,,
"Garruk, Cursed Huntsman",BG,M,147,1,125,1,610,,91,,162,,252,69.80%,282,51.10%,18.8pp
,,,,,,,,,,,,,,,,,
"Grumgully, the Generous",RG,U,3242,3.36,853,3.65,2855,53.00%,535,54.60%,704,51.30%,1223,52.80%,1373,51.80%,1.0pp
,,,,,,,,,,,,,,,,,
Improbable Alliance,UR,U,3561,3.75,689,4.06,2068,54.40%,416,63.90%,899,59.00%,1283,60.20%,651,44.70%,15.5pp
,,,,,,,,,,,,,,,,,
Inspiring Veteran,WR,U,3170,3.31,699,3.65,2454,54.60%,484,59.30%,615,56.90%,1078,57.70%,1139,51.40%,6.3pp
,,,,,,,,,,,,,,,,,
Lochmere Serpent,UB,R,295,1,167,1,721,,111,,274,65.70%,375,62.70%,260,48.50%,14.2pp
,,,,,,,,,,,,,,,,,
Maraleaf Pixie,UG,U,3261,3.4,218,4.23,534,,101,,180,,275,51.60%,213,48.40%,3.3pp
,,,,,,,,,,,,,,,,,
"Oko, Thief of Crowns",UG,M,134,1,108,1,570,,101,,162,,262,70.20%,211,45.50%,24.7pp
,,,,,,,,,,,,,,,,,
Outlaws' Merriment,WR,M,158,1,107,1,532,,81,,106,,187,,263,59.70%,
,,,,,,,,,,,,,,,,,
The Royal Scions,UR,M,148,1,100,1,360,,57,,126,,183,,145,,
,,,,,,,,,,,,,,,,,
Savvy Hunter,BG,U,2131,2.34,449,2.6,1622,52.90%,285,52.60%,531,58.40%,780,56.20%,710,49.00%,7.1pp
,,,,,,,,,,,,,,,,,
Shinechaser,WU,U,5410,6.39,689,8.5,764,,160,,311,54.00%,453,54.50%,284,44.70%,9.8pp
,,,,,,,,,,,,,,,,,
Steelclaw Lance,BR,U,4495,4.8,728,5.6,2007,55.40%,376,56.90%,496,55.60%,859,56.30%,896,53.30%,3.0pp
,,,,,,,,,,,,,,,,,
Stormfist Crusader,BR,R,508,1.69,116,1.71,356,,55,,77,,132,,168,,
,,,,,,,,,,,,,,,,,
Wandermare,WG,U,4620,4.88,710,5.94,1685,51.50%,382,47.90%,561,53.30%,893,50.70%,700,52.60%,-1.8pp
,,,,,,,,,,,,,,,,,
Wintermoor Commander,WB,U,3520,3.66,470,4.5,1312,51.50%,218,52.30%,388,49.70%,572,50.30%,552,51.30%,-0.9pp
,,,,,,,,,,,,,,,,,
Arcanist's Owl,WU,U,2243,2.39,380,2.75,1479,56.50%,264,61.40%,453,62.90%,685,62.50%,607,52.90%,9.6pp
,,,,,,,,,,,,,,,,,
Covetous Urge,UB,U,2399,2.54,352,3.08,1345,53.90%,209,62.70%,430,58.40%,627,59.60%,491,46.80%,12.8pp
,,,,,,,,,,,,,,,,,
Deathless Knight,BG,U,2777,2.91,684,3.34,2705,53.30%,442,50.00%,1430,57.00%,1697,54.70%,1080,52.30%,2.4pp
,,,,,,,,,,,,,,,,,
Elite Headhunter,BR,U,3333,3.32,306,4.4,1136,54.80%,191,,282,53.90%,458,53.90%,535,56.10%,-2.1pp
,,,,,,,,,,,,,,,,,
Fireborn Knight,WR,U,3872,3.73,1139,4.29,4709,57.10%,832,59.00%,1273,54.90%,2044,56.60%,2244,57.90%,-1.4pp
,,,,,,,,,,,,,,,,,
Loch Dragon,UR,U,3757,3.76,938,4.2,3454,56.30%,676,58.60%,1221,59.80%,1836,59.20%,1490,55.10%,4.0pp
,,,,,,,,,,,,,,,,,
Oakhame Ranger,WG,U,3847,3.85,734,4.65,2643,54.70%,406,53.40%,658,54.10%,1045,53.70%,1218,54.90%,-1.2pp
,,,,,,,,,,,,,,,,,
Rampart Smasher,RG,U,3269,3.19,1058,3.52,4467,58.40%,855,63.50%,1195,56.40%,2002,59.30%,2119,56.70%,2.6pp
,,,,,,,,,,,,,,,,,
Resolute Rider,WB,U,2086,2.27,408,2.65,1670,52.30%,257,52.10%,449,54.60%,688,53.90%,736,51.10%,2.8pp
,,,,,,,,,,,,,,,,,
Thunderous Snapper,UG,U,2901,2.87,397,3.35,1284,51.40%,199,,408,54.40%,593,53.00%,533,49.70%,3.2pp
,,,,,,,,,,,,,,,,,
Clockwork Servant,,U,3603,3.52,1077,4.42,5417,58.30%,959,58.50%,1494,61.40%,2392,60.20%,2449,57.70%,2.5pp
,,,,,,,,,,,,,,,,,
Crashing Drawbridge,,C,14401,8.08,2663,10.53,3780,52.70%,520,51.30%,826,49.20%,1322,50.10%,1613,53.80%,-3.7pp
,,,,,,,,,,,,,,,,,
Enchanted Carriage,,U,3501,3.47,823,4.25,3612,54.80%,508,56.50%,940,58.40%,1434,57.50%,1642,53.10%,4.4pp
,,,,,,,,,,,,,,,,,
Gingerbrute,,C,8589,3.26,1367,4.21,6198,57.90%,1214,58.90%,1548,55.90%,2720,57.40%,2989,58.10%,-0.7pp
,,,,,,,,,,,,,,,,,
Golden Egg,,C,9914,3.75,1618,5.07,6486,54.60%,1143,55.50%,1855,56.40%,2952,56.00%,2665,53.60%,2.4pp
,,,,,,,,,,,,,,,,,
Henge Walker,,C,14407,7.25,3487,9.06,8008,56.60%,1716,56.10%,2631,54.50%,4153,55.20%,3214,58.30%,-3.1pp
,,,,,,,,,,,,,,,,,
Heraldic Banner,,U,2946,2.96,804,3.66,3904,56.30%,581,57.30%,825,53.90%,1397,55.50%,1780,57.10%,-1.6pp
,,,,,,,,,,,,,,,,,
Inquisitive Puppet,,U,5246,7.22,704,9.93,627,,115,,166,,279,51.30%,301,49.80%,1.4pp
,,,,,,,,,,,,,,,,,
Jousting Dummy,,C,14670,8.5,4557,10.22,9231,55.40%,2050,55.50%,2816,51.80%,4573,53.60%,3714,57.50%,-3.9pp
,,,,,,,,,,,,,,,,,
Locthwain Gargoyle,,C,14674,9.33,3009,11.91,1942,51.50%,324,53.70%,536,53.90%,841,53.90%,893,49.90%,3.9pp
,,,,,,,,,,,,,,,,,
Lucky Clover,,U,1889,2.1,455,2.47,1606,51.60%,233,49.80%,372,51.10%,603,50.60%,755,53.20%,-2.7pp
,,,,,,,,,,,,,,,,,
Prophet of the Peak,,C,14262,7.42,2069,10.26,3093,51.60%,470,48.90%,902,55.00%,1344,53.20%,1417,51.10%,2.1pp
,,,,,,,,,,,,,,,,,
Roving Keep,,C,14441,9.09,2161,12.21,704,,90,,207,43.00%,296,44.30%,340,49.40%,-5.2pp
,,,,,,,,,,,,,,,,,
Scalding Cauldron,,C,11661,4.52,1792,6.38,6736,53.50%,1169,57.00%,1876,54.60%,2915,56.00%,2910,50.90%,5.1pp
,,,,,,,,,,,,,,,,,
Shambling Suit,,U,5125,6.3,847,8.09,1987,52.40%,362,48.10%,679,53.50%,984,51.20%,802,52.20%,-1.0pp
,,,,,,,,,,,,,,,,,
Signpost Scarecrow,,C,14653,9.1,2737,11.81,1434,48.10%,225,49.80%,445,47.90%,647,48.70%,630,48.40%,0.3pp
,,,,,,,,,,,,,,,,,
Sorcerer's Broom,,U,5297,6.25,1206,7.84,3122,55.90%,556,53.60%,903,55.90%,1407,55.10%,1346,58.50%,-3.4pp
,,,,,,,,,,,,,,,,,
Sorcerous Spyglass,,R,322,1.23,40,1.23,25,,2,,7,,9,,11,,
,,,,,,,,,,,,,,,,,
Spinning Wheel,,U,2960,3.1,454,4.07,1814,52.50%,287,54.70%,409,53.10%,692,53.80%,800,51.60%,2.1pp
,,,,,,,,,,,,,,,,,
Stonecoil Serpent,,R,316,1,300,1,1732,55.40%,281,58.70%,442,59.00%,714,58.70%,786,51.90%,6.8pp
,,,,,,,,,,,,,,,,,
Weapon Rack,,C,14617,8.68,2446,11.58,1596,51.60%,236,44.90%,381,48.30%,614,47.10%,800,56.10%,-9.1pp
,,,,,,,,,,,,,,,,,
Witch's Oven,,U,2416,2.51,303,3.2,1005,53.00%,181,,276,57.60%,454,53.50%,444,52.70%,0.8pp
,,,,,,,,,,,,,,,,,
Castle Ardenvale,W,R,448,1.44,153,1.41,567,,79,,86,,165,,273,52.40%,
,,,,,,,,,,,,,,,,,
Castle Embereth,R,R,458,1.47,153,1.58,775,,113,,117,,230,57.40%,408,57.40%,0.0pp
,,,,,,,,,,,,,,,,,
Castle Garenbrig,G,R,438,1.39,83,1.49,276,,35,,47,,82,,111,,
,,,,,,,,,,,,,,,,,
Castle Locthwain,B,R,375,1.3,122,1.3,427,,66,,92,,158,,196,,
,,,,,,,,,,,,,,,,,
Castle Vantress,U,R,451,1.49,111,1.44,336,,56,,96,,152,,144,,
,,,,,,,,,,,,,,,,,
Dwarven Mine,R,C,14293,8.27,2506,10.31,5641,57.90%,1303,59.60%,1759,57.10%,2989,57.90%,2385,58.90%,-1.0pp
,,,,,,,,,,,,,,,,,
Fabled Passage,,R,359,1.17,105,1.27,453,,60,,103,,163,,234,49.10%,
,,,,,,,,,,,,,,,,,
Gingerbread Cabin,G,C,14688,8.13,2572,10.14,5514,54.30%,1302,52.90%,1969,55.00%,3175,54.50%,2162,55.00%,-0.5pp
,,,,,,,,,,,,,,,,,
Idyllic Grange,W,C,14484,8.33,2141,10.74,4238,53.20%,913,55.30%,1180,53.10%,2001,54.20%,1770,52.30%,1.9pp
,,,,,,,,,,,,,,,,,
Mystic Sanctuary,U,C,14001,6.58,1290,9.22,3292,52.10%,641,50.50%,1200,57.30%,1787,55.20%,1111,48.80%,6.4pp
,,,,,,,,,,,,,,,,,
Tournament Grounds,WBR,U,5338,7.25,926,9.39,1413,51.10%,271,53.10%,306,46.10%,551,49.90%,657,50.20%,-0.3pp
,,,,,,,,,,,,,,,,,
Witch's Cottage,B,C,14108,7.44,1668,10.11,3431,51.60%,679,50.20%,1079,52.60%,1704,51.90%,1387,51.00%,1.0pp
,,,,,,,,,,,,,,,,,
Acolyte of Affliction,BG,U,4180,3.07,789,3.64,3036,55.90%,555,57.80%,1122,59.20%,1531,58.70%,1426,53.20%,5.4pp
,,,,,,,,,,,,,,,,,
Agonizing Remorse,B,U,5849,4.23,1241,5.46,4405,54.20%,781,55.80%,1234,53.50%,1972,54.50%,2219,53.60%,0.8pp
,,,,,,,,,,,,,,,,,
"Alirios, Enraptured",U,U,3381,2.7,876,3.22,4013,55.20%,758,58.80%,1291,57.90%,1949,57.80%,1817,52.60%,5.2pp
,,,,,,,,,,,,,,,,,
Allure of the Unknown,BR,R,739,1.69,64,1.78,51,,7,,13,,20,,24,,
,,,,,,,,,,,,,,,,,
Alseid of Life's Bounty,W,U,4589,3.34,1245,4.17,5810,56.00%,1074,58.80%,1603,56.10%,2564,57.30%,2929,54.90%,2.4pp
,,,,,,,,,,,,,,,,,
Altar of the Pantheon,,C,21126,7.72,3548,9.99,4509,49.60%,836,45.00%,1241,47.90%,2015,46.70%,2288,52.60%,-5.9pp
,,,,,,,,,,,,,,,,,
"Anax, Hardened in the Forge",R,U,3242,2.52,1136,2.88,5536,56.60%,991,58.40%,1519,57.50%,2399,57.90%,2805,55.20%,2.7pp
,,,,,,,,,,,,,,,,,
"Aphemia, the Cacophony",B,R,479,1.07,331,1.07,1717,57.30%,298,62.40%,561,62.70%,821,63.20%,810,51.50%,11.7pp
,,,,,,,,,,,,,,,,,
Arasta of the Endless Web,G,R,460,1,297,1,1476,55.10%,239,58.20%,436,57.80%,655,58.00%,723,52.80%,5.2pp
,,,,,,,,,,,,,,,,,
Archon of Falling Stars,W,U,3163,2.41,808,2.92,3875,56.50%,590,54.90%,1245,58.50%,1765,57.60%,1943,55.80%,1.8pp
,,,,,,,,,,,,,,,,,
Archon of Sun's Grace,W,R,450,1,386,1,2369,60.30%,379,72.00%,663,69.40%,1024,70.30%,1230,52.20%,18.1pp
,,,,,,,,,,,,,,,,,
Arena Trickster,R,C,19712,6.64,1763,9.77,2472,53.10%,488,46.50%,873,51.70%,1245,50.40%,1112,55.40%,-5.0pp
,,,,,,,,,,,,,,,,,
Ashiok's Erasure,U,R,809,1.93,113,2.27,218,,34,,63,,95,,121,,
,,,,,,,,,,,,,,,,,
"Ashiok, Nightmare Muse",UB,M,228,1,198,1,1050,57.00%,188,,351,69.50%,538,68.00%,449,42.30%,25.7pp
,,,,,,,,,,,,,,,,,
Aspect of Lamprey,B,C,18656,5.7,2629,7.97,7551,55.20%,1279,55.50%,2399,57.10%,3582,56.70%,3789,53.80%,2.9pp
,,,,,,,,,,,,,,,,,
Aspect of Manticore,R,C,20047,6.74,2829,9.23,6254,54.20%,1057,51.50%,1800,54.40%,2748,53.40%,3194,54.70%,-1.2pp
,,,,,,,,,,,,,,,,,
"Atris, Oracle of Half-Truths",UB,R,455,1.04,217,1.04,824,53.40%,120,,277,58.10%,382,58.10%,385,49.90%,8.2pp
,,,,,,,,,,,,,,,,,
Banishing Light,W,U,2503,2.03,1185,2.3,5828,57.10%,1066,57.20%,1743,60.20%,2688,59.00%,2829,55.40%,3.7pp
,,,,,,,,,,,,,,,,,
Blight-Breath Catoblepas,B,C,11642,3.27,1996,4.3,7955,55.10%,1393,55.10%,2954,59.40%,4037,57.80%,3637,53.00%,4.9pp
,,,,,,,,,,,,,,,,,
Blood Aspirant,R,U,5567,4.07,823,5.54,2937,54.20%,554,52.70%,837,52.30%,1304,52.80%,1451,54.90%,-2.0pp
,,,,,,,,,,,,,,,,,
Brine Giant,U,C,14798,4.17,944,6.42,3399,52.60%,542,51.50%,1228,55.00%,1690,53.70%,1536,51.00%,2.6pp
,,,,,,,,,,,,,,,,,
Bronze Sword,,C,21060,7.9,1674,11.29,733,,125,,161,,283,47.70%,401,51.40%,-3.7pp
,,,,,,,,,,,,,,,,,
Bronzehide Lion,WG,R,626,1.31,286,1.22,1166,54.10%,191,,274,55.50%,457,54.50%,622,53.90%,0.6pp
,,,,,,,,,,,,,,,,,
"Calix, Destiny's Hand",WG,M,217,1,138,1,662,,114,,161,,272,65.40%,362,50.30%,15.2pp
,,,,,,,,,,,,,,,,,
"Callaphe, Beloved of the Sea",U,U,3691,2.85,573,3.73,2383,52.70%,416,57.20%,778,53.70%,1132,54.90%,1139,52.20%,2.7pp
,,,,,,,,,,,,,,,,,
Captivating Unicorn,W,C,14182,3.95,931,6.06,3351,55.10%,516,55.80%,968,56.10%,1454,56.10%,1783,54.60%,1.4pp
,,,,,,,,,,,,,,,,,
Careless Celebrant,R,U,3877,2.89,914,3.55,4545,58.20%,834,57.90%,1270,58.10%,2019,58.20%,2247,57.90%,0.3pp
,,,,,,,,,,,,,,,,,
Chain to Memory,U,C,21240,9.08,3084,11.98,1220,50.30%,248,43.10%,407,50.10%,618,47.10%,556,53.60%,-6.5pp
,,,,,,,,,,,,,,,,,
Chainweb Aracnir,G,U,5715,4.09,1228,5.52,5138,55.80%,964,57.00%,1432,56.60%,2309,57.00%,2657,54.70%,2.3pp
,,,,,,,,,,,,,,,,,
Cling to Dust,B,U,7271,6.39,1292,8.48,2777,52.90%,492,53.30%,767,51.10%,1244,52.00%,1453,53.80%,-1.8pp
,,,,,,,,,,,,,,,,,
Commanding Presence,W,U,3525,2.8,1475,3.22,7242,57.20%,1227,60.50%,2557,60.20%,3618,60.60%,3250,53.30%,7.3pp
,,,,,,,,,,,,,,,,,
"Dalakos, Crafter of Wonders",UR,R,1023,2.06,108,2.4,92,,17,,21,,37,,40,,
,,,,,,,,,,,,,,,,,
Dawn Evangel,W,U,6441,4.8,1442,6.14,5235,53.60%,951,52.40%,1457,52.80%,2280,53.00%,2632,54.10%,-1.1pp
,,,,,,,,,,,,,,,,,
"Daxos, Blessed by the Sun",W,U,4471,3.36,1355,3.92,6123,56.10%,1101,54.60%,1759,53.60%,2717,54.30%,3001,57.90%,-3.6pp
,,,,,,,,,,,,,,,,,
Daybreak Chimera,W,C,9007,2.61,1720,3.27,7364,56.60%,1425,57.70%,2433,55.50%,3596,56.20%,3526,57.30%,-1.1pp
,,,,,,,,,,,,,,,,,
Deny the Divine,U,C,19755,6.56,2747,8.81,6731,55.60%,1354,55.80%,2546,57.50%,3599,57.10%,2864,54.10%,3.0pp
,,,,,,,,,,,,,,,,,
Destiny Spinner,G,U,3123,2.45,859,2.9,4134,53.80%,794,53.80%,1191,55.70%,1881,54.60%,2078,52.80%,1.8pp
,,,,,,,,,,,,,,,,,
Devourer of Memory,UB,U,6832,5.26,1019,6.67,1996,50.60%,439,55.60%,842,54.60%,1130,54.50%,790,47.20%,7.3pp
,,,,,,,,,,,,,,,,,
Discordant Piper,B,C,15073,4.26,1200,6.54,4522,55.10%,861,54.40%,1430,55.80%,2143,55.80%,2208,54.40%,1.4pp
,,,,,,,,,,,,,,,,,
Drag to the Underworld,B,U,2574,2.02,1056,2.23,5027,55.80%,897,57.10%,1422,59.80%,2231,58.90%,2423,53.40%,5.5pp
,,,,,,,,,,,,,,,,,
Dreadful Apathy,W,C,7702,2.31,2594,2.72,11121,57.20%,2274,56.80%,4548,60.70%,6198,59.10%,4500,55.20%,3.9pp
,,,,,,,,,,,,,,,,,
Dream Trawler,WU,R,456,1,380,1,1903,59.00%,333,72.10%,647,70.20%,975,71.00%,786,44.70%,26.3pp
,,,,,,,,,,,,,,,,,
Dreamshaper Shaman,R,U,6257,4.82,912,6.63,2844,54.50%,409,50.90%,781,52.10%,1167,51.70%,1479,56.30%,-4.7pp
,,,,,,,,,,,,,,,,,
Dreamstalker Manticore,R,U,5203,3.98,1142,5.02,4727,56.40%,909,61.50%,1405,54.40%,2159,57.10%,2371,55.30%,1.9pp
,,,,,,,,,,,,,,,,,
Dryad of the Ilysian Grove,G,R,754,1.64,307,1.72,1449,55.60%,229,56.80%,398,61.60%,616,59.60%,785,53.10%,6.5pp
,,,,,,,,,,,,,,,,,
Eat to Extinction,B,R,445,1.08,313,1.07,1624,54.70%,257,63.00%,405,62.20%,662,62.50%,840,48.10%,14.4pp
,,,,,,,,,,,,,,,,,
Eidolon of Obstruction,W,R,752,1.66,189,1.83,745,,119,,169,,281,52.00%,389,52.70%,-0.7pp
,,,,,,,,,,,,,,,,,
Eidolon of Philosophy,U,C,21206,8.97,4355,11.15,5995,54.30%,1221,54.10%,2155,57.60%,3119,55.90%,2720,53.10%,2.8pp
,,,,,,,,,,,,,,,,,
Elite Instructor,U,C,19828,6.6,1440,10.08,1847,52.80%,363,51.20%,606,55.60%,914,53.80%,820,52.10%,1.8pp
,,,,,,,,,,,,,,,,,
Elspeth Conquers Death,W,R,436,1,346,1,1832,58.40%,284,60.60%,504,62.50%,743,61.80%,946,57.00%,4.8pp
,,,,,,,,,,,,,,,,,
Elspeth's Nightmare,B,U,3527,2.71,1685,3.02,7731,56.90%,1411,62.70%,2389,61.80%,3620,62.10%,3775,52.70%,9.4pp
,,,,,,,,,,,,,,,,,
"Elspeth, Sun's Nemesis",W,M,224,1,181,1,1019,55.70%,160,,254,63.80%,413,60.00%,510,52.20%,7.9pp
,,,,,,,,,,,,,,,,,
Enemy of Enlightenment,B,U,7599,6.4,1580,8.33,3906,52.90%,586,48.00%,1232,55.20%,1764,53.40%,1965,53.60%,-0.2pp
,,,,,,,,,,,,,,,,,
Enigmatic Incarnation,UG,R,963,2.06,151,2.25,261,,31,,90,,121,,130,,
,,,,,,,,,,,,,,,,,
Entrancing Lyre,,U,3279,2.51,1424,3,7454,55.90%,1253,54.60%,2105,57.50%,3299,56.60%,3690,55.80%,0.8pp
,,,,,,,,,,,,,,,,,
Erebos's Intervention,B,R,434,1,280,1,1404,56.30%,224,57.60%,376,59.60%,600,58.80%,715,55.20%,3.6pp
,,,,,,,,,,,,,,,,,
"Erebos, Bleak-Hearted",B,M,200,1,141,1,653,,110,,178,,288,52.40%,296,52.00%,0.4pp
,,,,,,,,,,,,,,,,,
Escape Velocity,R,U,8045,9.15,1861,11.48,1011,50.40%,176,,247,47.80%,413,47.00%,527,52.40%,-5.4pp
,,,,,,,,,,,,,,,,,
Eutropia the Twice-Favored,UG,U,3769,2.8,977,3.07,3485,52.90%,633,54.30%,1243,56.90%,1753,56.00%,1632,50.70%,5.3pp
,,,,,,,,,,,,,,,,,
Fateful End,R,U,3961,3.05,1522,3.49,6943,56.70%,1255,58.70%,1994,60.00%,3128,59.40%,3455,54.50%,4.9pp
,,,,,,,,,,,,,,,,,
Favored of Iroas,W,U,5500,3.95,1319,4.88,5892,56.40%,1089,55.30%,1630,54.40%,2599,54.80%,2914,57.50%,-2.7pp
,,,,,,,,,,,,,,,,,
Field of Ruin,,U,8033,7.73,972,10.85,334,,53,,84,,137,,177,,
,,,,,,,,,,,,,,,,,
Final Death,B,C,7321,2.24,2306,2.69,10296,56.00%,1852,56.00%,3427,59.10%,5037,58.00%,4824,54.40%,3.6pp
,,,,,,,,,,,,,,,,,
Final Flare,R,C,19984,6.76,3430,8.89,8093,55.80%,1421,54.80%,2410,54.40%,3671,54.60%,4036,56.70%,-2.1pp
,,,,,,,,,,,,,,,,,
Flicker of Fate,W,C,19991,6.64,2872,9.05,6203,55.60%,1022,53.60%,1728,55.40%,2647,54.50%,3104,56.30%,-1.8pp
,,,,,,,,,,,,,,,,,
Flummoxed Cyclops,R,C,16872,4.99,1608,7.25,5064,55.90%,920,57.50%,1535,56.10%,2311,56.60%,2591,55.70%,0.9pp
,,,,,,,,,,,,,,,,,
Fruit of Tizerus,B,C,21087,8.52,2010,12.36,250,,37,,80,,112,,110,,
,,,,,,,,,,,,,,,,,
Funeral Rites,B,C,16412,4.7,1599,6.9,5163,56.10%,959,53.40%,1423,56.60%,2288,55.00%,2618,56.90%,-1.8pp
,,,,,,,,,,,,,,,,,
Furious Rise,R,U,6187,4.74,1054,5.94,3021,55.00%,576,51.90%,782,52.00%,1323,52.10%,1550,57.40%,-5.3pp
,,,,,,,,,,,,,,,,,
Gallia of the Endless Dance,RG,R,776,1.69,176,1.53,566,,93,,106,,197,,345,49.30%,
,,,,,,,,,,,,,,,,,
Gift of Strength,G,C,19829,6.55,1583,10,2306,51.60%,379,50.90%,679,53.90%,1039,53.00%,1217,50.80%,2.3pp
,,,,,,,,,,,,,,,,,
Glimpse of Freedom,U,U,7359,6.51,988,8.88,1580,52.50%,270,47.00%,452,52.20%,713,50.40%,753,53.50%,-3.2pp
,,,,,,,,,,,,,,,,,
Glory Bearers,W,C,19951,6.47,2556,9.22,5340,54.40%,972,54.30%,1615,53.70%,2477,54.00%,2707,55.40%,-1.5pp
,,,,,,,,,,,,,,,,,
Gravebreaker Lamia,B,R,536,1.16,354,1.12,1738,55.10%,267,59.60%,495,60.60%,742,59.70%,908,51.10%,8.6pp
,,,,,,,,,,,,,,,,,
Gray Merchant of Asphodel,B,U,3035,2.41,958,2.73,4252,54.70%,754,54.50%,1493,61.00%,2075,57.80%,1979,52.00%,5.8pp
,,,,,,,,,,,,,,,,,
Grim Physician,B,C,18939,5.84,1322,9.15,2356,52.00%,406,53.90%,694,52.60%,1018,53.10%,1193,50.30%,2.9pp
,,,,,,,,,,,,,,,,,
Haktos the Unscarred,WR,R,990,1.99,355,1.89,1301,56.20%,215,58.60%,296,61.10%,511,60.10%,741,53.60%,6.5pp
,,,,,,,,,,,,,,,,,
Hateful Eidolon,B,U,5232,3.76,1511,4.58,5908,56.80%,1174,62.10%,2041,59.40%,2933,60.00%,2818,53.90%,6.1pp
,,,,,,,,,,,,,,,,,
Heliod's Intervention,W,R,681,1.56,316,1.51,1475,55.50%,201,51.20%,415,59.80%,616,57.00%,806,54.80%,2.1pp
,,,,,,,,,,,,,,,,,
Heliod's Pilgrim,W,C,11028,3.06,2187,3.97,9558,58.00%,1927,59.90%,2912,58.00%,4496,58.80%,4457,56.90%,1.8pp
,,,,,,,,,,,,,,,,,
Heliod's Punishment,W,U,3621,2.75,578,3.42,2539,54.60%,423,54.10%,819,54.60%,1188,54.50%,1212,54.70%,-0.2pp
,,,,,,,,,,,,,,,,,
"Heliod, Sun-Crowned",W,M,202,1,180,1,953,58.00%,170,,245,65.30%,414,64.50%,499,52.50%,12.0pp
,,,,,,,,,,,,,,,,,
Hero of the Games,R,C,20039,6.85,2662,9.3,5410,54.20%,1220,51.30%,1642,52.60%,2558,51.90%,2581,56.50%,-4.6pp
,,,,,,,,,,,,,,,,,
Hero of the Nyxborn,WR,U,5873,4.28,955,5.01,3149,56.40%,714,59.90%,889,57.30%,1507,58.40%,1478,54.90%,3.5pp
,,,,,,,,,,,,,,,,,
